guest_id,is_canceled,booking_changes,previous_cancellations,previous_bookings_not_canceled
TR83496,0,0,0,0
GR83497,0,0,0,0
TR83498,0,0,0,0
TR83499,0,0,0,0
GR83500,0,1,0,0
TR83501,0,2,0,0
TR83502,0,1,0,0
TR83503,0,0,0,0
TR83504,0,0,0,1
TR83505,0,0,0,2
TR83506,0,0,0,3
TR83507,0,0,0,4
TR83508,0,0,0,5
TR83509,0,0,0,6
TR83510,1,0,1,7
TR83511,0,0,0,0
TR83512,0,0,0,0
TR83513,0,0,0,0
TR83514,0,0,0,0
TR83515,0,1,0,0
TR83516,0,1,0,0
TR83517,0,1,0,0
TP83518,0,0,0,0
TP83519,0,1,0,0
TR83520,0,0,0,0
TR83521,0,0,0,0
TR83522,0,0,0,0
TR83523,0,0,0,0
TR83524,0,0,0,0
TP83525,0,0,0,0
TP83526,0,0,0,0
TP83527,0,0,0,0
TR83528,0,0,0,0
TR83529,0,0,0,0
TR83530,0,1,0,0
TR83531,0,0,0,0
TR83532,0,1,0,0
TR83533,0,0,0,0
TR83534,0,0,0,0
TP83535,0,0,0,0
TR83536,0,0,0,0
TP83537,0,0,0,0
TP83538,0,0,0,0
TR83539,0,0,0,0
TR83540,0,0,0,0
TR83541,0,0,0,0
TR83542,0,0,0,0
TP83543,0,0,0,0
TP83544,0,0,0,0
TP83545,0,0,0,0
TR83546,0,1,0,0
TP83547,0,0,0,0
TP83548,0,0,0,0
TP83549,0,0,0,0
TP83550,0,0,0,0
TP83551,0,0,0,0
TP83552,0,0,0,0
TP83553,0,0,0,0
TP83554,0,0,0,0
TP83555,0,0,0,0
TP83556,0,0,0,0
TP83557,0,0,0,0
TP83558,0,0,0,0
TP83559,0,0,0,0
TP83560,0,0,0,0
TP83561,0,0,0,0
TP83562,0,0,0,0
TP83563,0,0,0,0
TP83564,0,0,0,0
TP83565,0,1,0,0
TP83566,0,0,0,0
TP83567,0,0,0,0
TR83568,0,1,0,0
TP83569,0,0,0,0
TP83570,0,0,0,0
TP83571,0,0,0,0
TP83572,0,0,0,0
TP83573,0,0,0,0
TP83574,0,0,0,0
TP83575,0,0,0,0
TP83576,0,0,0,0
TP83577,0,1,0,0
TP83578,0,0,0,0
TP83579,0,0,0,0
TP83580,0,0,0,0
TR83581,0,1,0,0
TP83582,0,0,0,0
TP83583,0,0,0,0
TP83584,0,0,0,0
TP83585,0,0,0,0
TP83586,0,0,0,0
TP83587,0,0,0,0
TP83588,0,0,0,0
TP83589,0,0,0,0
TP83590,0,0,0,0
TP83591,0,0,0,0
TP83592,0,0,0,0
TP83593,0,0,0,0
TP83594,0,0,0,0
TP83595,0,0,0,0
TP83596,0,0,0,0
TP83597,0,0,0,0
TR83598,0,0,0,0
TP83599,0,0,0,0
TP83600,0,0,0,0
TP83601,0,0,0,0
TP83602,0,0,0,0
TP83603,0,0,0,0
TP83604,0,0,0,0
TP83605,0,0,0,0
TP83606,0,0,0,0
TP83607,0,0,0,0
TP83608,0,0,0,0
TP83609,0,0,0,0
TP83610,0,0,0,0
TP83611,0,0,0,0
TP83612,0,0,0,0
TP83613,0,0,0,0
TP83614,0,0,0,0
TR83615,0,0,0,0
TP83616,0,0,0,0
TP83617,0,0,0,0
TR83618,0,0,0,0
TP83619,0,0,0,0
TP83620,0,0,0,0
TP83621,0,0,0,0
TP83622,0,0,0,0
TP83623,0,0,0,0
TP83624,0,0,0,0
TP83625,0,2,0,0
TR83626,0,0,0,0
TP83627,0,1,0,0
TP83628,0,0,0,0
TR83629,0,0,0,0
TR83630,0,1,0,0
TR83631,0,0,0,0
TR83632,0,0,0,0
TP83633,0,1,0,0
TR83634,0,1,0,0
TR83635,0,0,0,0
TP83636,0,0,0,0
TP83637,0,0,0,0
TP83638,0,1,0,0
TR83639,0,0,0,0
TP83640,0,0,0,0
TR83641,0,0,0,0
TR83642,1,0,0,0
TR83643,0,0,0,0
TR83644,0,0,0,0
TR83645,0,0,0,0
TP83646,0,1,0,0
TR83647,0,0,0,0
TR83648,0,0,0,0
TR83649,0,0,0,0
TR83650,0,0,0,0
TP83651,0,0,0,0
TP83652,0,0,0,0
TP83653,0,1,0,0
TR83654,0,0,0,0
TP83655,0,0,0,0
TP83656,0,0,0,0
TP83657,0,0,0,0
TP83658,0,0,0,0
TR83659,0,0,0,0
TP83660,0,0,0,0
TP83661,0,0,0,0
TP83662,0,0,0,0
TR83663,0,0,0,0
TR83664,0,0,0,0
TR83665,0,0,0,0
TP83666,0,1,0,0
TP83667,0,1,0,0
TP83668,0,1,0,0
TR83669,0,0,0,0
TP83670,0,1,0,0
TP83671,0,0,0,0
CO83672,0,0,0,0
TR83673,0,0,0,0
TR83674,0,0,0,0
TP83675,0,2,0,0
TR83676,0,1,0,0
TR83677,0,1,0,0
TP83678,0,2,0,0
TP83679,0,0,0,0
TP83680,0,0,0,0
TR83681,0,0,0,0
TR83682,0,0,0,0
TR83683,0,0,0,0
TR83684,0,0,0,0
TR83685,0,0,0,0
TR83686,0,0,0,0
TR83687,0,1,0,0
TR83688,0,0,0,0
TR83689,0,0,0,0
TR83690,0,0,0,0
TP83691,0,0,0,0
TR83692,0,0,0,0
TR83693,0,0,0,0
TR83694,0,0,0,0
TR83695,0,0,0,0
TR83696,0,0,0,0
TR83697,0,0,0,0
TR83698,0,0,0,0
TR83699,0,0,0,0
TR83700,0,0,0,0
TR83701,0,4,0,0
TR83702,0,0,0,0
TR83703,0,1,0,0
TR83704,0,0,0,0
TR83705,0,0,0,0
TP83706,0,1,0,0
TR83707,0,0,0,0
TP83708,0,1,0,0
TP83709,0,1,0,0
TR83710,0,0,0,0
TR83711,0,0,0,0
TR83712,0,1,0,0
TR83713,0,3,0,0
TR83714,0,0,0,0
TR83715,0,3,0,0
TR83716,0,0,0,0
TR83717,0,0,0,0
TR83718,0,0,0,0
TR83719,0,0,0,0
TR83720,0,0,0,0
TR83721,0,0,0,0
TR83722,0,0,0,0
TR83723,0,0,0,0
TP83724,0,0,0,0
TP83725,0,0,0,0
TR83726,0,0,0,0
TR83727,0,0,0,0
TR83728,0,0,0,0
TR83729,0,0,0,0
TP83730,0,0,0,0
TR83731,0,1,0,0
TR83732,0,0,0,0
TP83733,0,0,0,0
TR83734,0,0,0,0
TR83735,0,0,0,0
TR83736,0,0,0,0
TR83737,0,0,0,0
TR83738,0,0,0,0
TR83739,0,0,0,0
TR83740,0,1,0,0
TR83741,0,0,0,0
TP83742,0,0,0,0
TP83743,0,0,0,0
TR83744,0,0,0,0
TR83745,0,0,0,0
TR83746,0,0,0,0
TR83747,0,2,0,0
TR83748,0,0,0,0
TR83749,0,0,0,0
TR83750,0,0,0,0
TR83751,0,0,0,0
TR83752,0,0,0,0
TR83753,0,0,0,0
TR83754,0,0,0,0
TR83755,0,0,0,0
TR83756,0,0,0,0
TR83757,0,0,0,0
TR83758,0,0,0,0
TR83759,0,0,0,0
TR83760,0,0,0,0
TR83761,0,0,0,0
TR83762,0,0,0,0
TP83763,0,0,0,0
TP83764,0,0,0,0
TR83765,0,0,0,0
TR83766,0,0,0,0
TR83767,0,1,0,0
TP83768,0,0,0,0
TP83769,0,0,0,0
TR83770,0,1,0,0
TR83771,0,0,0,0
TR83772,0,1,0,0
TP83773,0,0,0,0
TP83774,0,0,0,1
TP83775,0,0,0,2
TP83776,0,0,0,3
TP83777,0,0,0,4
TP83778,0,0,0,5
TR83779,0,0,0,0
TP83780,0,0,0,0
TP83781,0,0,0,0
TR83782,0,0,0,0
TR83783,0,0,0,0
TR83784,0,0,0,0
TR83785,0,1,0,0
TR83786,0,0,0,0
TR83787,0,0,0,0
TR83788,0,0,0,0
TR83789,0,0,0,0
TR83790,0,0,0,0
TR83791,0,0,0,0
TR83792,0,0,0,0
TR83793,0,0,0,0
TR83794,0,0,0,0
TR83795,0,0,0,0
TR83796,0,0,0,0
TP83797,0,0,0,0
TR83798,0,0,0,0
TR83799,0,1,0,0
TR83800,0,0,0,0
TR83801,0,0,0,0
TR83802,0,0,0,0
TR83803,0,0,0,0
TR83804,0,0,0,0
TR83805,0,0,0,0
TR83806,0,0,0,0
TR83807,0,0,0,0
TR83808,0,0,0,0
TR83809,0,0,0,0
TR83810,0,2,0,0
TR83811,0,0,0,0
TR83812,0,0,0,0
TR83813,0,1,0,0
TR83814,0,0,0,0
TR83815,0,0,0,0
TR83816,0,0,0,0
TR83817,0,0,0,0
TR83818,0,0,0,1
TR83819,0,0,0,2
TR83820,0,0,0,3
TR83821,0,0,0,0
TR83822,0,0,0,0
TR83823,0,0,0,0
TR83824,0,0,0,0
TR83825,0,1,0,0
TR83826,0,0,0,0
TR83827,0,1,0,0
TR83828,0,0,0,0
TR83829,0,0,0,0
TR83830,0,0,0,0
TR83831,0,0,0,0
TR83832,0,0,0,0
TR83833,0,0,0,0
TR83834,0,0,0,0
TR83835,0,0,0,0
TR83836,0,0,0,0
TR83837,0,0,0,0
TR83838,0,0,0,0
TR83839,0,0,0,0
TR83840,0,0,0,0
TP83841,0,1,0,0
TP83842,0,0,0,0
TR83843,0,0,0,0
TR83844,0,0,0,0
TR83845,0,0,0,0
TR83846,0,0,0,0
TR83847,0,0,0,0
TR83848,0,2,0,0
TR83849,0,0,0,0
TR83850,0,0,0,0
TR83851,0,0,0,0
TR83852,0,0,0,0
TR83853,0,1,0,0
TR83854,0,4,0,1
TR83855,0,0,0,0
TR83856,0,0,0,0
TR83857,0,0,0,0
TR83858,0,0,0,0
TR83859,0,0,0,0
TP83860,0,1,0,0
TR83861,0,0,0,1
TR83862,0,0,0,2
TR83863,0,1,0,3
TR83864,0,0,0,4
TR83865,0,0,0,5
TR83866,0,0,0,0
TR83867,0,0,0,0
TR83868,0,0,0,0
TR83869,0,0,0,0
TR83870,0,0,0,0
TR83871,0,0,0,0
TP83872,0,0,0,0
TR83873,0,0,0,0
TR83874,0,0,0,0
TR83875,0,0,0,0
TP83876,0,0,0,0
TR83877,0,1,0,0
TR83878,0,0,0,0
TP83879,0,0,0,0
TR83880,0,0,0,0
TR83881,0,1,0,0
TR83882,0,0,0,0
TR83883,0,0,0,0
TR83884,0,0,0,0
TR83885,0,0,0,0
TR83886,0,0,0,0
TR83887,0,0,0,0
TR83888,0,0,0,0
TR83889,0,0,0,0
TR83890,0,0,0,0
TR83891,0,1,0,0
TR83892,0,0,0,0
TR83893,0,0,0,0
TR83894,0,0,0,0
TR83895,0,0,0,0
TR83896,0,0,0,0
TR83897,0,0,0,0
TR83898,0,0,0,0
TR83899,0,0,0,0
TR83900,0,0,0,1
TR83901,0,0,0,2
TR83902,0,0,0,2
TR83903,0,0,0,0
TR83904,0,0,0,0
TR83905,0,0,0,0
TR83906,0,0,0,0
TR83907,0,1,0,0
TR83908,0,0,0,0
TR83909,0,0,0,0
TR83910,1,0,0,0
TR83911,0,0,0,0
TR83912,0,0,0,0
TR83913,0,0,0,0
TR83914,0,0,0,0
TR83915,0,0,0,0
TP83916,0,2,0,0
TR83917,0,0,0,0
TR83918,0,0,0,0
TR83919,0,0,0,0
TR83920,0,0,0,0
TR83921,0,0,0,0
TR83922,0,0,0,0
TR83923,0,0,0,0
TR83924,0,1,0,0
TR83925,0,2,0,0
TR83926,0,2,0,0
TR83927,0,0,0,0
TR83928,0,0,0,0
TR83929,0,0,0,0
TR83930,0,1,0,0
TR83931,0,0,0,0
TR83932,0,0,0,0
TR83933,0,0,0,0
TR83934,0,1,0,0
TR83935,0,0,0,0
TR83936,0,0,0,0
TR83937,0,0,0,0
TR83938,0,0,0,0
TR83939,0,0,0,0
TP83940,0,1,0,0
TR83941,1,0,0,0
TR83942,0,1,0,0
TR83943,0,0,0,0
TP83944,0,1,0,0
TP83945,0,1,0,0
TP83946,0,1,0,0
TP83947,0,1,0,0
TP83948,0,2,0,0
TP83949,0,1,0,0
TP83950,0,0,0,0
TP83951,0,3,0,0
TP83952,0,3,0,0
TP83953,0,1,0,0
TR83954,0,0,0,0
TR83955,0,0,0,0
TR83956,0,0,0,0
TR83957,0,0,0,0
TR83958,0,0,0,0
TR83959,0,0,0,0
TR83960,0,1,0,0
TR83961,0,0,0,0
TR83962,0,0,0,0
TR83963,0,0,0,0
TR83964,0,0,0,0
TR83965,0,0,0,0
TR83966,0,1,0,0
TR83967,0,1,0,0
TP83968,0,0,0,0
TP83969,0,0,0,0
TP83970,0,0,0,0
TR83971,0,0,0,0
TR83972,0,0,0,0
TR83973,0,0,0,0
TR83974,0,0,0,0
TR83975,0,0,0,0
TR83976,0,0,0,0
TP83977,0,1,0,0
TR83978,0,0,0,0
TR83979,0,0,0,0
TP83980,0,1,0,0
TR83981,0,0,0,0
TR83982,0,1,0,0
TR83983,0,3,0,0
TP83984,0,0,0,0
TP83985,0,0,0,0
TR83986,0,1,0,0
TR83987,0,0,0,0
TR83988,0,2,0,0
TR83989,0,1,0,0
TR83990,0,0,0,0
TR83991,0,0,0,0
TR83992,0,0,0,0
TR83993,0,0,0,0
TR83994,0,0,0,0
TP83995,0,1,0,0
TR83996,0,0,0,0
TP83997,0,0,0,0
TP83998,0,0,0,0
TR83999,0,0,0,0
TR84000,0,0,0,0
TR84001,0,0,0,0
TR84002,0,0,0,0
TR84003,0,0,0,0
TR84004,0,0,0,0
TR84005,0,0,0,0
TR84006,0,1,0,0
TP84007,0,1,0,0
TR84008,0,0,0,0
TP84009,0,2,0,0
TR84010,0,0,0,0
TR84011,0,0,0,0
TR84012,0,0,0,1
TR84013,0,0,0,0
TR84014,0,0,0,0
TR84015,0,0,0,0
TR84016,0,0,0,0
TR84017,0,0,0,0
TR84018,0,0,0,0
TR84019,0,1,0,0
TR84020,0,5,0,0
TR84021,0,0,0,0
TR84022,0,0,0,0
TR84023,0,0,0,0
TR84024,0,0,0,0
TR84025,0,0,0,0
TR84026,0,0,0,0
TP84027,0,0,0,0
TP84028,0,1,0,0
TR84029,0,0,0,0
TR84030,0,0,0,0
TR84031,0,0,0,0
TR84032,0,0,0,0
TR84033,0,0,0,0
TR84034,0,0,0,0
TR84035,0,0,0,0
TR84036,0,0,0,0
TR84037,0,0,0,0
TR84038,0,0,0,0
TR84039,0,0,0,0
TR84040,0,0,0,0
TR84041,0,0,0,0
TR84042,0,0,0,0
TR84043,0,0,0,0
TR84044,0,0,0,0
TR84045,0,0,0,0
TR84046,0,0,0,0
TR84047,0,0,0,0
TR84048,0,0,0,0
TR84049,0,0,0,0
TR84050,0,0,0,0
TP84051,0,0,0,0
TP84052,0,1,0,0
TR84053,0,0,0,0
TR84054,0,0,0,0
TR84055,0,0,0,0
TR84056,0,2,0,0
TR84057,0,0,0,0
TR84058,0,0,0,0
TR84059,0,0,0,0
TP84060,0,2,0,0
TR84061,0,0,0,0
TR84062,0,0,0,0
TP84063,0,1,0,0
TR84064,0,0,0,0
TP84065,0,2,0,0
TP84066,0,0,0,0
TR84067,0,0,0,0
TR84068,0,0,0,0
TR84069,0,0,0,0
TR84070,0,0,0,0
TR84071,0,0,0,0
TR84072,0,0,0,0
TR84073,0,0,0,0
TR84074,0,0,0,0
TR84075,0,0,0,0
TR84076,0,1,0,0
TR84077,0,1,0,0
TR84078,0,1,0,0
TR84079,0,0,0,0
TR84080,0,0,0,0
TP84081,0,1,0,0
TP84082,0,0,0,0
TR84083,0,0,0,0
TP84084,0,0,0,0
TP84085,0,1,0,0
TP84086,0,2,0,0
TP84087,0,2,0,0
TR84088,0,0,0,0
TP84089,0,1,0,0
TR84090,0,0,0,0
TP84091,0,0,0,0
TR84092,0,0,0,0
TP84093,0,0,0,0
TP84094,0,0,0,0
TP84095,0,0,0,0
TP84096,0,0,0,0
TP84097,0,0,0,0
TP84098,0,1,0,0
TR84099,0,0,0,0
TP84100,0,1,0,0
TR84101,0,0,0,0
TR84102,0,0,0,0
TR84103,0,0,0,0
TP84104,0,1,0,0
TP84105,0,1,0,0
TR84106,0,0,0,0
TR84107,0,0,0,0
TR84108,0,1,0,0
TP84109,0,0,0,0
TP84110,0,0,0,0
TP84111,0,1,0,0
TR84112,0,0,0,0
TP84113,0,0,0,0
TP84114,0,1,0,0
TP84115,0,2,0,0
TP84116,0,0,0,0
TP84117,0,1,0,0
TP84118,0,1,0,0
TR84119,0,0,0,0
TR84120,0,0,0,0
TR84121,0,0,0,0
TP84122,0,2,0,0
TP84123,0,1,0,0
TP84124,0,2,0,0
TP84125,0,1,0,0
TR84126,0,0,0,0
TP84127,0,1,0,0
TR84128,0,1,0,0
TR84129,0,0,0,0
TP84130,0,2,0,0
TP84131,0,1,0,0
TP84132,0,0,0,0
TP84133,0,1,0,0
TR84134,0,0,0,0
TR84135,0,0,0,0
TP84136,0,0,0,0
TP84137,0,0,0,0
TP84138,0,0,0,0
TP84139,0,0,0,0
TP84140,0,1,0,0
TP84141,0,0,0,0
TR84142,0,1,0,0
TP84143,0,0,0,0
TP84144,0,1,0,0
TP84145,0,0,0,0
TP84146,0,1,0,0
TP84147,0,1,0,0
TP84148,0,1,0,0
TP84149,0,0,0,0
TR84150,0,0,0,0
TR84151,0,0,0,0
TP84152,0,0,0,0
TR84153,0,0,0,0
TR84154,0,0,0,0
TR84155,0,0,0,0
TR84156,0,0,0,0
TR84157,0,0,0,1
TR84158,0,0,0,0
TR84159,0,0,0,0
TR84160,0,0,0,0
TR84161,0,0,0,0
TR84162,0,0,0,0
TR84163,0,0,0,0
TP84164,0,0,0,0
TP84165,0,0,0,0
TP84166,0,0,0,0
TP84167,0,0,0,0
TP84168,0,0,0,0
TP84169,0,0,0,0
TP84170,0,0,0,0
TP84171,0,1,0,0
TP84172,0,1,0,0
TP84173,0,1,0,0
TR84174,0,0,0,0
TR84175,0,0,0,0
TR84176,0,0,0,0
TP84177,0,2,0,0
TR84178,0,0,0,0
TP84179,0,0,0,0
TP84180,0,0,0,0
TR84181,0,0,0,1
TP84182,0,1,0,0
TP84183,0,0,0,0
TP84184,0,1,0,0
TP84185,0,1,0,0
TP84186,0,0,0,0
TP84187,0,1,0,0
TP84188,0,1,0,0
TP84189,0,1,0,0
TP84190,0,0,0,0
TP84191,0,1,0,0
TP84192,0,1,0,0
TR84193,0,0,0,0
TR84194,0,0,0,0
TP84195,0,1,0,0
TR84196,0,2,0,0
TR84197,0,1,0,0
TP84198,0,1,0,0
TP84199,0,1,0,0
TP84200,0,1,0,1
TR84201,0,1,0,2
TR84202,0,2,0,3
TR84203,0,1,0,4
TR84204,1,0,1,5
TR84205,0,0,1,5
TR84206,0,1,1,6
TR84207,0,0,1,7
TR84208,0,0,1,8
TR84209,0,0,1,9
TR84210,0,0,0,0
TR84211,0,0,0,0
TP84212,0,1,0,0
TP84213,0,1,0,0
TP84214,0,1,0,0
TR84215,0,0,0,0
TR84216,0,0,0,0
TR84217,0,0,0,1
TP84218,0,1,0,0
TR84219,0,1,0,0
TP84220,0,1,0,0
TR84221,0,0,0,0
TR84222,0,2,0,0
TP84223,0,0,0,0
TP84224,0,0,0,0
TR84225,0,0,0,0
TP84226,0,0,0,0
TR84227,0,2,0,0
TP84228,0,1,0,0
TP84229,0,1,0,0
TR84230,0,0,0,0
TR84231,0,0,0,1
TR84232,0,0,0,2
TR84233,0,1,0,3
TR84234,0,0,0,4
TR84235,0,0,0,5
TR84236,0,0,0,6
TR84237,0,2,0,7
TR84238,0,0,0,8
TR84239,0,0,0,9
TR84240,0,0,0,10
TR84241,1,0,0,11
TR84242,0,3,1,11
TR84243,0,1,1,12
TR84244,0,0,1,13
TR84245,0,2,1,14
TR84246,0,1,1,15
TP84247,0,2,0,0
TP84248,0,0,0,0
TP84249,0,0,0,0
TP84250,0,0,0,0
TP84251,0,0,0,0
TR84252,0,0,0,0
TP84253,0,0,0,0
TR84254,0,0,0,0
TP84255,0,1,0,0
TR84256,0,1,0,0
TP84257,0,1,0,0
TP84258,0,0,0,0
TR84259,0,0,0,0
TR84260,0,0,0,0
TP84261,0,0,0,0
TP84262,0,0,0,0
TR84263,0,0,0,0
TR84264,0,0,0,0
TR84265,0,0,0,0
TR84266,0,0,0,0
TP84267,0,0,0,0
TR84268,0,0,0,0
TR84269,0,0,0,0
TR84270,0,0,0,0
TR84271,0,0,0,0
TR84272,0,0,0,0
TR84273,0,0,0,0
TR84274,0,0,0,0
TR84275,0,0,0,0
TP84276,0,0,0,0
TP84277,0,0,0,0
TR84278,0,1,0,0
TR84279,0,0,0,0
TR84280,0,0,0,0
TP84281,0,1,0,0
TR84282,0,0,0,0
TP84283,0,1,0,0
TR84284,0,0,0,0
TR84285,0,0,0,0
TR84286,0,0,0,0
TR84287,0,0,0,0
TR84288,0,0,0,0
TR84289,0,0,0,0
TR84290,0,0,0,0
TR84291,0,1,0,0
TP84292,0,1,0,0
TP84293,0,0,0,0
TP84294,0,1,0,0
TR84295,0,0,0,0
TR84296,0,0,0,0
TR84297,0,0,0,0
TR84298,0,0,0,0
TR84299,0,0,0,0
TR84300,0,0,0,0
TR84301,0,0,0,0
TR84302,0,1,0,1
TP84303,0,0,0,0
TR84304,0,0,0,0
TR84305,0,1,0,0
TR84306,0,0,0,0
TR84307,0,0,0,0
TR84308,0,0,0,0
TP84309,0,1,0,0
TR84310,0,0,0,0
TP84311,0,0,0,0
TP84312,0,0,0,0
TP84313,0,0,0,0
TR84314,0,0,0,0
TR84315,0,0,0,0
TR84316,0,0,0,0
TR84317,0,2,0,0
TR84318,0,0,0,0
TR84319,0,0,0,0
TR84320,0,0,0,0
TR84321,0,0,0,0
TR84322,0,0,0,0
TR84323,0,0,0,0
TP84324,0,1,0,0
TR84325,0,0,0,0
TR84326,0,0,0,0
TR84327,0,0,0,0
TR84328,0,0,0,0
TR84329,0,0,0,0
TR84330,0,0,0,0
TP84331,0,0,0,0
TP84332,0,0,0,0
TR84333,0,0,0,0
TR84334,0,0,0,0
TR84335,0,1,0,0
CO84336,0,0,0,0
TR84337,0,0,0,0
TR84338,0,2,0,0
TP84339,0,0,0,0
TR84340,0,0,0,0
TR84341,0,1,0,0
TP84342,0,0,0,0
TR84343,0,0,0,0
TP84344,0,0,0,0
TP84345,0,0,0,0
TR84346,0,0,0,0
TR84347,0,0,0,0
TP84348,0,0,0,0
TR84349,0,0,0,0
TR84350,0,0,0,0
TR84351,0,0,0,0
TR84352,0,0,0,0
TP84353,0,0,0,1
TR84354,0,0,0,2
TR84355,0,1,0,0
TP84356,0,1,0,0
TP84357,0,1,0,0
TR84358,0,0,0,0
TP84359,0,0,0,0
TP84360,0,0,0,0
TP84361,0,0,0,0
TP84362,0,0,0,0
TP84363,0,0,0,0
TP84364,0,0,0,0
TR84365,0,0,0,0
TR84366,0,0,0,0
TP84367,0,0,0,0
TR84368,0,0,0,0
TR84369,0,0,0,0
TP84370,0,2,0,0
TR84371,0,0,0,0
TR84372,0,0,0,0
TR84373,0,0,0,0
TP84374,0,1,0,0
TR84375,0,0,0,0
TP84376,0,0,0,0
TP84377,0,0,0,0
TR84378,0,0,0,0
TP84379,0,2,0,0
TR84380,0,0,0,0
TP84381,0,0,0,0
TR84382,0,0,0,0
TP84383,0,2,0,0
TP84384,0,0,0,0
TP84385,0,0,0,0
TP84386,0,2,0,0
TP84387,0,0,0,0
TP84388,0,0,0,0
TR84389,0,0,0,0
TP84390,0,0,0,0
TP84391,0,0,0,0
TR84392,0,0,0,0
TR84393,0,0,0,0
TR84394,0,0,0,0
TR84395,0,0,0,0
TR84396,0,0,0,0
TP84397,0,2,0,0
TR84398,0,0,0,0
TR84399,0,0,0,0
TR84400,0,0,0,0
TP84401,0,2,0,0
TR84402,0,0,0,0
TP84403,0,2,0,0
TP84404,0,0,0,1
TP84405,0,0,0,1
TP84406,0,1,0,1
TP84407,0,0,0,1
TP84408,0,2,0,0
TP84409,0,1,0,0
TP84410,0,1,0,1
TP84411,0,2,0,0
TR84412,0,0,0,0
TR84413,0,0,0,0
TR84414,0,0,0,0
TR84415,0,0,0,0
TR84416,0,1,0,0
TR84417,0,0,0,0
TR84418,0,1,0,0
TR84419,0,0,0,1
TR84420,0,0,0,0
TR84421,0,0,0,0
TR84422,0,1,0,0
TR84423,0,0,0,0
TR84424,0,1,0,0
TR84425,0,0,0,0
TR84426,0,0,0,0
TR84427,0,0,0,0
TR84428,0,0,0,0
TR84429,0,0,0,0
TR84430,0,0,0,0
TR84431,0,0,0,0
TR84432,0,0,0,0
TR84433,0,0,0,0
TR84434,0,0,0,0
TR84435,0,0,0,0
TR84436,0,0,0,0
TR84437,0,0,0,0
TR84438,0,0,0,0
TR84439,0,0,0,0
TR84440,0,0,0,0
TR84441,0,0,0,0
TR84442,0,0,0,0
TR84443,0,0,0,0
TR84444,0,0,0,0
TP84445,0,0,0,0
TR84446,0,0,0,0
TR84447,0,0,0,0
TR84448,0,0,0,0
TR84449,0,0,0,0
TR84450,0,0,0,0
TP84451,0,0,0,0
TP84452,0,0,0,0
TR84453,0,0,0,0
TR84454,0,0,0,0
TR84455,0,1,0,0
TR84456,0,0,0,0
TR84457,0,0,0,0
TR84458,0,0,0,0
TP84459,1,0,0,0
TP84460,0,3,0,0
TR84461,0,0,0,0
TP84462,0,0,0,0
TR84463,0,0,0,0
TR84464,0,0,0,0
TP84465,0,2,0,0
TP84466,0,2,0,0
TP84467,0,0,0,0
TR84468,0,0,0,0
TP84469,0,0,0,0
TR84470,0,0,0,0
TR84471,0,0,0,0
TR84472,0,0,0,0
TR84473,0,0,0,0
TP84474,0,0,0,0
TR84475,0,0,0,0
TR84476,0,0,0,0
TP84477,0,0,0,0
TR84478,0,0,0,0
TR84479,0,0,0,0
TR84480,0,0,0,0
TR84481,0,0,0,0
TR84482,0,0,0,0
TR84483,0,1,0,0
TR84484,0,0,0,0
TR84485,0,1,0,0
TR84486,0,0,0,0
TR84487,0,1,0,0
TR84488,0,0,0,0
TR84489,0,0,0,0
TR84490,0,0,0,0
TR84491,0,0,0,0
TR84492,0,0,0,0
TP84493,0,0,0,0
TR84494,0,0,0,0
TR84495,0,0,0,1
TP84496,0,0,0,0
TR84497,0,2,0,0
TR84498,0,1,0,0
TR84499,0,0,0,0
TP84500,0,0,0,0
TP84501,0,0,0,0
TP84502,0,0,0,0
TR84503,0,0,0,0
TR84504,0,0,0,0
TR84505,0,0,0,0
TR84506,0,0,0,0
TP84507,0,2,0,0
TR84508,0,0,0,0
TR84509,0,0,0,0
TR84510,0,0,0,0
TR84511,0,0,0,0
TP84512,0,0,0,0
TR84513,0,0,0,0
TR84514,0,0,0,0
TR84515,0,0,0,0
TR84516,0,0,0,0
TR84517,0,0,0,0
TR84518,0,1,0,0
TR84519,0,0,0,0
TP84520,0,0,0,0
TP84521,0,1,0,0
TP84522,0,1,0,0
TR84523,0,0,0,0
TR84524,0,0,0,0
TP84525,0,0,0,0
TP84526,0,0,0,0
TR84527,0,0,0,0
TR84528,0,0,0,0
TR84529,0,0,0,1
TR84530,0,0,0,2
TR84531,0,0,0,3
TP84532,0,0,0,0
TR84533,0,1,0,0
TP84534,0,0,0,0
TP84535,0,0,0,0
TP84536,0,0,0,0
TP84537,0,1,0,0
TR84538,0,0,0,0
TP84539,0,0,0,0
TP84540,0,0,0,0
TP84541,0,0,0,0
TR84542,0,0,0,0
TR84543,0,0,0,0
TR84544,0,0,0,0
TR84545,0,0,0,0
TR84546,0,0,0,0
TR84547,0,0,0,0
TR84548,0,0,0,0
TR84549,0,0,0,0
TP84550,0,0,0,0
TR84551,0,1,0,0
TP84552,0,0,0,0
TR84553,0,0,0,1
TP84554,0,0,0,0
TR84555,0,0,0,0
TR84556,0,0,0,0
TP84557,0,0,0,0
TP84558,0,1,0,0
TR84559,0,0,0,0
TR84560,0,0,0,0
TP84561,0,0,0,0
TP84562,0,0,0,0
TR84563,0,0,0,0
TR84564,0,0,0,0
TP84565,0,0,0,0
TP84566,0,0,0,0
TP84567,0,0,0,0
TP84568,0,1,0,0
TP84569,0,1,0,0
